open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,ignore,return_1d,return_7d,volatility_20d,rsi,macd,macd_signal,macd_histogram,sma_20,sma_50,sma_200,bb_upper,bb_lower,bb_width,stoch_k,stoch_d
2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,2024-10-04 23:59:59.999,1311145630.5020497,3798631,10689.34488,658151113.9351828,0,0.021946181495442696,-0.056012662317669326,0.38171893396125217,50.91484976078257,591.9623703236139,1018.6332792325979,-426.6709089089841,62663.837,60458.3146,63590.11274999999,66912.68244135455,58414.99155864545,0.13560757351499403,33.85198256642913,19.235425894417833
2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,2024-10-05 23:59:59.999,484588468.3419123,1183175,3690.55536,229107774.75427,0,-0.00045098734014104025,-0.05769989978438461,0.3749032970325104,50.80507727638815,514.1573604817313,917.7380954824247,-403.5807350006934,62810.137,60521.982599999996,63590.715749999996,66752.94133190886,58867.33266809115,0.1255467515349905,33.43218553829223,27.048821894613948
2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,2024-10-06 23:59:59.999,555669634.4773513,1556553,4798.29924,299426562.8303448,0,0.012277385671468632,-0.04240876156081175,0.36782745246834486,53.72850831004536,508.1188215972725,835.8142407053942,-327.69541910812177,63040.433,60588.541000000005,63565.61274999999,66373.39964586358,59707.46635413642,0.10574060130150376,44.85531245642736,37.379826853716246
2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,2024-10-07 23:59:59.999,1646315506.5791943,4809342,12760.73415,809108823.5126126,0,-0.009486005312646983,-0.017426685588382562,0.3420811970251705,51.167401923800405,450.0602646752959,758.6634454993746,-308.60318082407866,63135.9335,60664.474,63549.2264,66253.43242745548,60018.434572544524,0.0987551384650226,35.920982205103826,38.06949339994114
2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,2024-10-08 23:59:59.999,1230076253.818657,3798438,9614.36947,600357593.787378,0,-0.001020667266649511,0.022279296474776,0.32717435560644054,50.888986838374656,394.3775746119136,685.8062713218825,-291.4286967099689,63155.95849999999,60718.9138,63541.04564999999,66242.84195447087,60069.07504552912,0.09775430625349078,34.96879258878329,38.58169575010482
2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,2024-10-09 23:59:59.999,1234778807.5932417,3668363,9454.70171,583725546.0309885,0,-0.02452474232426416,-0.0002186340876594306,0.33230912570714943,44.61375686545439,224.6470616037186,593.5744293782498,-368.92736777453115,63040.36,60751.3582,63524.275700000006,66317.06035829264,59763.65964170736,0.10395563598598234,12.112793464359926,27.66752275274902
2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,2024-10-10 23:59:59.999,1445604381.9363792,3872577,10827.77272,653182369.9427671,0,-0.005106370767738344,-0.0070173001336072405,0.33156464901045446,43.442034205277885,64.40740541092964,487.74102458478575,-423.3336191738561,62896.627,60734.765400000004,63489.85769999999,66378.30632380901,59414.94767619098,0.11071116178643456,18.27846927966101,21.78668511093474
2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,2024-10-11 23:59:59.999,1462219576.8498647,3222180,12099.56755,748431117.9165705,0,0.036693891346722296,0.007312437586573406,0.37072977504310295,52.95493311631425,114.7138012096184,413.1355799097523,-298.4217787001339,62856.179000000004,60778.0486,63453.157649999994,66334.6933791382,59377.664620861804,0.11068170017583154,49.13863822805578,26.509966990692238
2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,2024-10-12 23:59:59.999,686978508.9887543,1770837,5196.91695,327263147.47604007,0,0.010652702270546932,0.01850236875181288,0.3734238570354263,55.38703322504503,205.96611927173217,371.7016877821483,-165.73556851041616,62837.552,60761.428199999995,63419.24875,66304.35968220264,59370.74431779736,0.11034190772430603,59.74962553224916,42.38891101332198
2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,2024-10-13 23:59:59.999,746564374.2082387,2242529,5855.04617,367046338.9194209,0,-0.005319096759781039,0.0007976770421986856,0.3737765227223483,53.873448082709984,248.29353519764118,347.0200572652469,-98.72652206760574,62814.0535,60735.6884,63386.2489,66273.28301432921,59354.8239856708,0.11014189728511002,58.80619829756616,55.89815401929037
2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,2024-10-14 23:59:59.999,2450094472.8135448,4977577,19941.11906,1297062359.2474864,0,0.051120868102157546,0.06203378117768077,0.4299061420650785,64.0012457770761,535.0115558211037,384.61835697641834,150.39319884468534,62905.118,60772.9682,63362.765849999996,66599.96298546004,59210.27301453996,0.1174735888885873,94.49285146942023,71.01622509974518
2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,2024-10-15 23:59:59.999,2894021862.319518,6245619,21820.682,1446378130.5659852,0,0.014983205463229288,0.07904780029887148,0.4246917498947824,66.44556442403842,832.5375086648855,474.2021873141118,358.3353213507737,63101.2245,60857.77100000001,63348.883850000006,67219.72012153149,58982.7288784685,0.13053615533345134,90.27254553531763,81.19053176743468
2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,2024-10-16 23:59:59.999,2024560410.106268,5109685,15212.87402,1029210667.4758284,0,0.008138307848598592,0.11517889861504749,0.40543446484566253,67.7458215771729,1099.6994659223783,599.3016430357651,500.3978228866132,63223.5255,61021.8712,63339.073,67709.81451895252,58737.23648104748,0.1419183439541827,91.51730322852917,92.09423341108902
2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,2024-10-17 23:59:59.999,1702164439.5654595,3981960,12153.94712,816887407.4042379,0,-0.0029315286998625734,0.11761668483726617,0.4046606193417823,66.73448786800233,1280.6689826805596,735.575110964724,545.0938717158356,63306.11699999999,61189.6088,63319.78185,68031.33830281734,58580.895697182634,0.14928166587179417,89.4258282338046,90.40522566588379
2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,2024-10-18 23:59:59.999,1959735899.8769643,4010969,14218.1785,970440964.2668116,0,0.014924257413553965,0.09414774544291649,0.4087282527100051,69.24432467727092,1488.1279603950243,886.085680850784,602.0422795442403,63434.61699999999,61370.9886,63313.67285,68553.7949696157,58315.439030384274,0.1614001380229257,94.31072210065645,91.75128452099675
2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,2024-10-19 23:59:59.999,559628628.9613105,1152428,4071.19627,278085065.5176925,0,-0.000730695037119311,0.08182390910261672,0.4080571254529145,68.96587465217988,1629.7197183149692,1034.8124883436212,594.907229971348,63573.41650000001,61556.0688,63328.2429,69057.64939927094,58089.18360072906,0.1725322690269742,93.81340759896558,92.51665264447554
2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,2024-10-20 23:59:59.999,854082429.8105861,1563795,6772.92574,465001555.9309831,0,0.00956433355757702,0.0980112619655602,0.37336954149501494,70.6295169487574,1774.2512697529164,1182.7002446254803,591.5510251274361,63858.6365,61757.2288,63343.586449999995,69833.46097417542,57883.812025824576,0.187126590909138,96.47972068107906,94.86795012690037
2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,2024-10-21 23:59:59.999,2130833593.5466976,3686777,13593.60828,923860758.4208844,0,-0.023967004283086846,0.019573727312772737,0.34204153443299146,61.62871368934572,1735.2867443011273,1293.21754456061,442.06919974051743,64187.222499999996,61958.7416,63338.035,70177.14286374686,58197.30213625313,0.18663902659900472,79.74165651552177,90.01159493185547
2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,2024-10-22 23:59:59.999,1654285791.6605556,3669291,12400.51857,834160889.2398738,0,0.0007198248673518926,0.0052458369201602295,0.34087339333069605,61.7824654068061,1688.8525805505778,1372.3445517586035,316.5080287919743,64526.0585,62124.619000000006,63336.0619,70443.35814905321,58608.7588509468,0.18340806138199828,80.20034955246689,85.47390891635591
2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,2024-10-23 23:59:59.999,1695101430.9187467,3807365,11888.33995,789384635.1106861,0,-0.011232313944175898,-0.014069208212184492,0.3480165299967626,57.882165835968834,1572.8109698565531,1412.4378353781935,160.3731344783596,64821.855500000005,62308.237400000005,63324.92515,70543.30283109841,59100.40816890161,0.17652834177504836,73.03764498482994,77.65988368427287
2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,2024-10-24 23:59:59.999,1526736320.912938,3797462,11502.58514,777936396.524746,0,0.022943767422919148,0.011517049831671677,0.3489847691364247,62.967198470524686,1585.9931726477662,1447.148902832108,138.8442698156582,65127.46949999999,62512.785,63319.1146,70884.58920624311,59370.34979375688,0.1767954367163955,85.9917641021726,79.74325287982315
2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,2024-10-25 23:59:59.999,2320667435.2932534,5332593,16031.032,1079347459.1549635,0,-0.02199395644582236,-0.025277225697083017,0.366957956326487,55.84684678957812,1458.592981983922,1449.4377186624708,9.15526332145123,65359.486,62723.15159999999,63294.50625,70975.38242236478,59743.58957763521,0.17184640718762034,62.230638648802056,73.75334924526821
2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,2024-10-26 23:59:59.999,792887047.147892,2373501,6069.18986,406369780.1532944,0,0.005913641316056761,-0.01879610401006182,0.3651313304967904,57.216899171184416,1373.620376968276,1434.274250323632,-60.65387335535593,65573.1285,62985.7474,63284.24005,71110.87882439749,60035.37817560252,0.16890303851820893,67.51116537608831,71.91118937568764
2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,2024-10-27 23:59:59.999,585006148.4704809,1771989,4417.7362,298699666.99843925,0,0.013845607186230069,-0.01463509888676262,0.36282781928959634,60.33829759649843,1365.4960809934128,1420.5186164575882,-55.02253546417546,65863.0135,63262.9642,63271.19315000001,71274.69655970372,60451.330440296275,0.1643314744383423,78.78955663713172,69.51045355400737
2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,2024-10-28 23:59:59.999,2005105729.8174448,4432446,15218.34976,1051606096.429826,0,0.028527808037729363,0.038361619234907884,0.37571134643923665,65.93019839117528,1498.3682014576334,1436.0885334575974,62.279668000036054,66253.0995,63564.809400000006,63270.97305,71665.73208725474,60840.46691274525,0.1633925847425371,94.37311585578779,80.2246126230026
2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,2024-10-29 23:59:59.999,3602465986.891757,5645430,26898.46516,1932608784.1630373,0,0.03965297837218107,0.07875923234360638,0.3752140367002866,72.00666227913402,1806.6993704656925,1510.2107008592166,296.4886696064759,66858.1195,63878.6978,63299.07255,72328.83857908747,61387.40042091253,0.16365159893818054,89.42957756587228,87.53075001959728
2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,2024-10-30 23:59:59.999,1941210537.2882867,4040734,13487.21433,973898183.7467278,0,-0.00538492271134583,0.08513881712019078,0.37542160866472585,70.1055385049586,1996.435079854171,1607.4555766582075,388.9795031959634,67459.037,64172.87279999999,63341.1737,72555.33592422298,62362.738075777015,0.15109314187876657,84.74447735199983,89.51572359121997
2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,2024-10-31 23:59:59.999,2091144977.4946847,4525542,14205.13879,1012048241.8498938,0,-0.028374281253896405,0.03070062764046244,0.3869628882950828,61.01372772282428,1958.5864751886838,1677.681756364303,280.9047188243808,67846.6375,64431.953,63364.32455,72551.64423080359,63141.6307691964,0.1386953548229592,60.190643196509114,78.12156603812709
2024-11-01,70292.01,71632.95,68820.14,69496.01,38301.86755,2024-11-01 23:59:59.999,2677358022.00497,4569271,18044.1622,1261663986.7596903,0,-0.011324188908526045,0.04194527809017101,0.3932818086593844,57.87910150719854,1843.1143607050326,1710.7682772324492,132.34608347258336,68161.12700000001,64659.2268,63394.70465,72401.27614458867,63920.97785541134,0.12441546468527916,50.66924876676408,65.20145643842434
2024-11-02,69496.0,69914.37,69000.14,69374.74,10521.67243,2024-11-02 23:59:59.999,731232427.6311549,1603561,5227.50713,363370734.81580114,0,-0.0017449922664622974,0.034012313698229324,0.3917818569135084,57.39530849695174,1721.966642967629,1713.0079503794855,8.958692588143549,68486.363,64836.7616,63422.611399999994,71986.52865197074,64986.19734802925,0.10221496656117501,49.218671502323026,53.35952115519874
2024-11-03,69374.74,69391.0,67478.73,68775.99,24995.70243,2024-11-03 23:59:59.999,1709666206.4062023,3668029,12277.58177,839939073.1389577,0,-0.008630662976178316,0.011088961316756407,0.3362645086249123,54.95297024033631,1559.6632556466793,1682.3390114329243,-122.67575578624496,68620.963,65012.4208,63460.1045,71943.7913893147,65298.1346106853,0.09684586878545268,42.05669296612976,47.31487107840562
2024-11-04,68775.99,69500.0,66835.0,67850.01,29800.39187,2024-11-04 23:59:59.999,2033902307.002776,5377048,14927.24077,1019257547.5246848,0,-0.01346371022794457,-0.03019058431687638,0.337358144172922,51.31613114011284,1340.8611914419744,1614.0434474347344,-273.18225599276,68659.7565,65186.781,63482.00415,71927.0964255729,65392.41657442711,0.09517481832528486,30.980536164552618,40.75196687766847
2024-11-05,67850.01,70577.91,67476.63,69372.01,33355.06888,2024-11-05 23:59:59.999,2310418908.069922,4955644,17059.88663,1181816730.9237833,0,0.022431831623900944,-0.04625481980003965,0.34872851024371043,56.42124533292788,1275.5677087580407,1546.3482996993957,-270.78059094135506,68747.35650000001,65409.941399999996,63509.77415,71992.36213975515,65502.35086024487,0.09440379397730406,49.18601646866309,40.74108186644849
2024-11-06,69372.01,76400.0,69298.0,75571.99,104126.994787,2024-11-06 23:59:59.999,7702283270.25801,8434184,53243.884427,3938516657.232733,0,0.0893729329739763,0.04460932474150847,0.5114781709891477,70.15203302528889,1704.4607612562977,1577.9707920107762,126.48996924552148,69154.867,65715.1014,63562.931150000004,73494.16374509539,64815.57025490461,0.12549504997516336,92.33587351011833,57.50080871444468
2024-11-07,75571.99,76849.99,74416.0,75857.89,44869.422345,2024-11-07 23:59:59.999,3391796661.971956,5207722,21805.460295,1648278335.300733,0,0.0037831476979763856,0.0791822569876719,0.5099780485215701,70.61186713303364,2043.8708649371983,1671.1508065960606,372.7200583411377,69526.3615,65997.0594,63617.51485000001,74737.68570104931,64315.03729895069,0.149909303136748,91.18423274123172,77.5687075733377
2024-11-08,75857.89,77199.99,75555.0,76509.78,36521.099583,2024-11-08 23:59:59.999,2784449097.5315185,4877489,17555.393633,1339019332.1967125,0,0.008593568843003663,0.10092334797350233,0.5093464368978785,71.68308357987644,2338.501107251999,1804.6208667272483,533.8802405247509,69932.9505,66268.29520000001,63665.96715,75931.827180767,63934.07381923302,0.1715608061114764,93.58546257512711,92.36852294215906
2024-11-09,76509.78,76900.0,75714.66,76677.46,16942.07915,2024-11-09 23:59:59.999,1294709001.60289,2585264,8032.79327,614028515.3001705,0,0.0021916152418686163,0.1052648269384504,0.5093184562263224,71.96614436020215,2556.0633642536122,1954.9093662325213,601.153998021091,70315.224,66537.8234,63717.28445000001,76973.85186394065,63656.59613605936,0.18939363299022266,94.9587023238807,93.24279921341319
2024-11-10,76677.46,81500.0,76492.0,80370.01,61830.100435,2024-11-10 23:59:59.999,4905441473.900737,7128598,32751.012177,2597409399.2349634,0,0.04815691599591321,0.16857656283828115,0.5219445284598812,77.3383744259081,2991.9515899471444,2162.3178109754463,829.6337789716981,70964.8495,66878.2444,63797.686550000006,78784.24664495749,63145.45235504251,0.22037381041602827,92.29464711899077,93.61293733933286
2024-11-11,80370.01,89530.54,80216.01,88647.99,82323.665776,2024-11-11 23:59:59.999,6944268709.94272,9348890,42837.295314,3613896167.371912,0,0.10299836966550102,0.306528768381906,0.6557563861808762,84.50648164594546,3959.7148255765787,2521.797213895673,1437.9176116809058,72025.949,67379.629,63918.4348,82827.48794344623,61224.410056553745,0.29993465114763695,96.11135051203898,94.45489998497015
2024-11-12,88648.0,89940.0,85072.0,87952.01,97299.887911,2024-11-12 23:59:59.999,8540084566.279818,11499058,49589.333451,4353451682.829404,0,-0.00785105223479976,0.26783136311028044,0.6533807733836321,82.15361569177827,4617.289157473409,2940.8956026112205,1676.393554862189,73090.117,67871.8694,64039.344800000006,85625.31475264647,60554.91924735352,0.3430066407650292,91.39584505518285,93.2672808954042
2024-11-13,87952.0,93265.64,86127.99,90375.2,86763.854127,2024-11-13 23:59:59.999,7790928962.043038,11962100,44342.329327,3983689817.401444,0,0.027551274837266382,0.19588223096943702,0.6548219408665411,83.84058855179845,5273.166948475511,3407.349871784079,1865.8170766914322,74198.963,68394.1194,64173.910899999995,88592.77520898594,59805.150791014064,0.38797879719655753,89.06405595929571,92.19041717550584
2024-11-14,90375.21,91790.0,86668.21,87325.59,56729.51086,2024-11-14 23:59:59.999,5073860815.928665,9828858,27940.856,2499212755.773147,0,-0.03374388106471693,0.15117346396004416,0.6692401309238873,74.31919784519717,5483.664511813622,3822.6127997899875,1661.0517120236345,75230.326,68877.591,64294.94574999999,90268.1702456279,60192.4817543721,0.39978144573314495,77.52589418947099,85.9952650679832
2024-11-15,87325.59,91850.0,87073.38,91032.07,47927.95068,2024-11-15 23:59:59.999,4276238971.181429,8009111,24800.61087,2213154236.5096154,0,0.04244437398018164,0.18980959035563827,0.678757460269462,77.64251012545564,5881.765970134758,4234.443433858942,1647.3225362758167,76427.2915,69394.75259999999,64430.776099999995,92461.65711047674,60392.92588952328,0.41959790268052943,91.54931549141455,86.04642188006041
2024-11-16,91032.08,91779.66,90056.17,90586.92,22717.87689,2024-11-16 23:59:59.999,2067958511.904848,4239455,11496.31366,1046686701.002946,0,-0.004890034907478302,0.18140220085537506,0.6845683996640948,76.36435763593542,6091.129608760908,4605.780668839335,1485.3489399215732,77555.5525,69891.092,64580.350699999995,94228.20109440702,60882.90390559299,0.42995370562042,89.86509596438074,86.31343521508876
2024-11-17,90587.98,91449.99,88722.0,89855.99,23867.55609,2024-11-17 23:59:59.999,2153871724.810395,4930719,11852.78227,1070094820.6738938,0,-0.008068824947354392,0.11802885180678735,0.6885318123860695,74.20429551028681,6127.438560861032,4910.112247243675,1217.3263136173573,78550.2415,70371.0518,64737.8058,95660.12077483762,61440.36222516238,0.4356416720841684,87.09963133696348,89.5046809309196
2024-11-18,89855.98,92594.0,89376.9,90464.08,46545.03448,2024-11-18 23:59:59.999,4239909950.6618943,7161125,23628.87098,2153158394.316311,0,0.006767384122082332,0.02048653331000505,0.6785060829632162,74.84186960166016,6134.56598987554,5155.002995770048,979.5629941054922,79436.6245,70868.2932,64894.82315,97078.42358577371,61794.82541422631,0.44417292896864463,89.13661284399828,88.70044671511418
2024-11-19,90464.07,93905.51,90357.0,92310.79,43660.04682,2024-11-19 23:59:59.999,4025108502.8496137,5647789,22127.852724,2040301638.1161728,0,0.020413737695668788,0.04955861725047561,0.6750853688837134,76.72342843760876,6217.55647141255,5367.513690898549,850.0427805140016,80434.927,71447.9572,65041.96705,98610.08878108987,62259.76521891012,0.4519221303225619,93.51937680813703,89.91854032969961
2024-11-20,92310.8,94831.97,91500.0,94286.56,42203.198712,2024-11-20 23:59:59.999,3950932314.6460686,7365987,20425.307962,1912348704.247262,0,0.02140345673566446,0.04327912967274217,0.6497349522133223,78.57006982417163,6369.333441603507,5567.87764103954,801.4558005639665,81634.65449999999,72117.57280000001,65193.93965,100138.08433804149,63131.224661958484,0.453322916630743,97.32851292395118,93.32816752536216
2024-11-21,94286.56,98988.0,94040.0,98317.12,69228.360477,2024-11-21 23:59:59.999,6722807908.325656,9048605,35424.063227,3440467290.318527,0,0.04274798019993509,0.12586837374932136,0.6481991950449192,81.75076407968113,6737.188179598088,5801.73974875125,935.4484308468382,83075.70999999999,72870.9296,65365.46525,102056.27756072549,64095.14243927449,0.4569462616864906,97.13702897623008,95.99497290277276
2024-11-22,98317.12,99588.01,97122.11,98892.0,46189.309243,2024-11-22 23:59:59.999,4555536773.363205,7271311,22709.668193,2240635299.646484,0,0.0058472013826280644,0.0863424285529264,0.6445523852125715,82.15753739620462,6994.475758601271,6040.2869507212545,954.1888078800166,84551.573,73633.7154,65544.0993,103631.32532105567,65471.820678944336,0.4513163184097277,97.08457338412919,97.18337176143682
2024-11-23,98892.0,98908.85,97136.0,97672.4,24757.84367,2024-11-23 23:59:59.999,2431609866.3295145,3839138,11176.2487,1097538914.9412584,0,-0.012332645714516866,0.07821747333941809,0.6477213633328419,78.17638978359687,7019.055192195199,6236.040599016044,783.0145931791549,85996.39349999999,74345.4434,65720.9009,104444.81727979092,67547.96972020906,0.4290511038649762,91.70588339717553,95.30916191917827
2024-11-24,97672.4,98564.0,95734.77,97900.04,31200.97838,2024-11-24 23:59:59.999,3034172011.9517884,4964720,15124.12176,1471313633.7467723,0,0.002330648166728677,0.08952157780466274,0.6362941427894464,78.38690988776742,6976.482666467418,6384.12901250632,592.3536539610986,87498.89499999999,75062.2842,65904.43595,104639.35619864702,70358.43380135296,0.3917869179638675,91.28654759446624,93.3590014585903
2024-11-25,97900.05,98871.8,92600.19,93010.01,50847.45096,2024-11-25 23:59:59.999,4883444806.322193,8289691,23486.92705,2255516841.6102185,0,-0.04994921350389636,0.028142993329506982,0.700684721625955,64.0856202615538,6473.536184299301,6402.010446864916,71.52573743438461,88680.795,75666.08619999999,66054.11594999999,103799.17935185201,73562.41064814798,0.34096185880724267,54.684517301930754,79.22564943119085
2024-11-26,93010.01,94973.37,90791.1,91965.16,57858.73138,2024-11-26 23:59:59.999,5370918648.818167,10225809,29120.26765,2702543576.089108,0,-0.011233737099909935,-0.0037441993509099714,0.6242588229397725,61.50360196412582,5922.367445457625,6306.081846583458,-383.7144011258333,89500.45349999999,76260.90939999999,66209.9418,103416.89852625848,75584.0084737415,0.31098043600993575,43.366726052413014,63.11259698293667
2024-11-27,91965.16,97208.21,91792.14,95863.11,41153.42734,2024-11-27 23:59:59.999,3894358511.6175647,6648690,20316.58245,1922620637.3076189,0,0.04238507278190995,0.01672083486766307,0.6380769553005985,66.86685603812859,5733.996297414051,6191.664736749577,-457.6684393355263,90500.7145,76934.96179999999,66385.1274,103171.07857028158,77830.35042971843,0.2800058350982759,71.16905834455643,56.40676723296673
2024-11-28,95863.11,96564.0,94640.0,95643.98,28814.54357,2024-11-28 23:59:59.999,2749861591.2596097,4988161,14805.69321,1412851841.0751948,0,-0.002285863665387078,-0.02718895752845485,0.6409731850639394,66.30758574825106,5503.586921625916,6054.049173724845,-550.4622520989287,91457.4245,77635.121,66555.92735,102548.78762367068,80366.06137632931,0.2425470252263814,68.48464557082389,61.00680998926445
2024-11-29,95643.99,98619.99,95364.99,97460.0,27701.78231,2024-11-29 23:59:59.999,2690451030.634288,5094070,13840.21172,1344148785.2636423,0,0.018987290156683212,-0.014480443311895796,0.6401800816379367,68.64793397380036,5405.215508440058,5924.282440667888,-519.06693222783,92496.5515,78377.7932,66728.52695,101563.8503621195,83429.2526378805,0.19605701434435632,80.41590243336795,73.35653544958275
2024-11-30,97460.0,97463.95,96092.01,96407.99,14503.83306,2024-11-30 23:59:59.999,1402672950.6998208,3354759,7075.91503,684284805.0234444,0,-0.010794274574184248,-0.01294541753862899,0.6266434955389291,65.79667779021634,5182.624965249532,5775.950945584217,-593.3259803346855,93298.4505,79055.15299999999,66902.67945,100598.65660036466,85998.24439963535,0.15649147571565836,70.73424375644794,73.21159725354659
2024-12-01,96407.99,97836.0,95693.88,97185.18,16938.60452,2024-12-01 23:59:59.999,1641327626.6062205,3342200,8114.89569,786489040.1936377,0,0.008061468764155144,-0.007301937772446254,0.4654294938487866,66.89076010679484,5011.167474541857,5622.994251375745,-611.8267768338883,93725.31,79734.73220000001,67057.57285,100884.92937854675,86565.69062145325,0.1527787825625063,76.46847404444765,75.87287341142117
2024-12-02,97185.17,98130.0,94395.0,95840.62,37958.66981,2024-12-02 23:59:59.999,3646639621.737588,7560103,18821.93327,1808458555.890584,0,-0.01383503122595442,0.03043339098662612,0.4692625109422867,63.12853248901442,4712.469013451322,5440.889203790861,-728.4201903395387,94119.7405,80394.1442,67210.5999,100817.99076925399,87421.49023074601,0.14233465229866385,59.40433387029153,68.86901722372905
2024-12-03,95840.61,96305.52,93578.17,95849.69,35827.32283,2024-12-03 23:59:59.999,3413995542.018656,5361712,17339.11167,1652090703.1755955,0,9.463628261174861e-05,0.042239147955595246,0.45797769299281366,63.143591752406174,4425.466184808291,5237.804599994347,-812.3384151860564,94393.465,80989.4582,67354.72835,100902.00436035129,87884.9256396487,0.1379023295807881,57.504169077551126,64.45899233076344
2024-12-04,95849.69,99000.0,94587.83,98587.32,43850.53728,2024-12-04 23:59:59.999,4241994533.7861056,6648724,22033.60112,2132655972.045,0,0.028561699051921963,0.028417709377465572,0.43830352124086497,67.46316426223828,4368.560194449121,5063.955718885301,-695.3955244361805,94956.5515,81619.7218,67513.08895,100840.38796343037,89072.71503656963,0.12392691963819627,88.6245283855355,68.51101044445939
2024-12-05,98587.32,104088.0,90500.0,96945.63,109921.729662,2024-12-05 23:59:59.999,11048002942.149933,12012364,56235.078356,5657171374.763456,0,-0.016652141472148774,0.013609324915169863,0.4169568559744023,62.71627501106611,4143.230541666897,4879.810683441621,-736.5801417747243,95252.22949999999,82206.2342,67666.44705,100907.38690335499,89597.07209664499,0.11874068319534714,47.43619370032385,64.52163038780348
2024-12-06,96945.63,101898.99,95981.72,99740.84,45049.5331,2024-12-06 23:59:59.999,4456641685.364444,6919102,21999.62416,2175645718.553361,0,0.028832759145512643,0.02340283193104864,0.42882966464810385,66.97685562792813,4142.453628043571,4732.339272362012,-589.8856443184404,95709.9255,82852.6154,67807.91815,101261.44466515117,90158.40633484883,0.11600717764953584,68.00735943479538,68.02269384021824
2024-12-07,99740.84,100439.18,98844.0,99831.99,14931.9459,2024-12-07 23:59:59.999,1487953846.8385458,2634566,6776.55,675350661.2973348,0,0.0009138683812970338,0.035515728520011614,0.42524694446713845,67.10885001525898,4101.908711352444,4606.253160160099,-504.34444880765477,96208.7255,83480.6952,67956.3364,101343.77469760666,91073.67630239335,0.10674809734604904,68.67817191639685,61.37390835050536
2024-12-08,99831.99,101351.0,98657.7,101109.59,14612.99688,2024-12-08 23:59:59.999,1459576946.402151,2994709,7152.80173,714745738.9188356,0,0.012797501081567075,0.04038074529470448,0.42636738408891484,68.98037853090713,4125.314161678747,4510.065360463828,-384.7511987850812,96741.001,84135.327,68116.05125,101582.38154851896,91899.62045148105,0.10008952767645957,78.08058581100968,71.58870572073397
2024-12-09,101109.6,101215.93,94150.05,97276.47,53949.11595,2024-12-09 23:59:59.999,5283626995.705648,8445872,25472.08477,2495722030.5370946,0,-0.0379105483466009,0.014981643482690377,0.4595170582547518,58.26792108691337,3790.8636835961806,4366.225025090299,-575.3613414941183,96989.285,84700.2166,68262.58535000001,101385.23510731943,92593.33489268058,0.09064815989352691,49.87098910803651,65.54324894514768
2024-12-10,97276.48,98270.0,94256.54,96593.0,51708.68933,2024-12-10 23:59:59.999,4988660195.092429,11556189,24523.09586,2367164879.170773,0,-0.007026056763778543,0.007754954658695246,0.453534398020968,56.58065630528344,3431.107284145779,4179.201476901395,-748.094192755616,97104.607,85284.5266,68402.80040000001,101328.54409309522,92880.66990690479,0.08699766619919926,44.84103620841919,57.59753704248846
2024-12-11,96593.0,101888.0,95658.24,101125.0,37753.78291,2024-12-11 23:59:59.999,3745703763.01845,8250511,19112.84559,1897146318.2111704,0,0.04691851376393741,0.025740429905184437,0.46111168132242586,64.02050224970651,3471.672985041936,4037.6957785295035,-566.0227934875675,97245.001,85958.50660000001,68561.97255,101794.88859040679,92695.11340959322,0.09357576314708008,78.19399470120695,57.63534000588755
2024-12-12,101125.0,102540.0,99311.64,100004.29,29232.08745,2024-12-12 23:59:59.999,2949462583.8661704,8066322,14175.88661,1430984456.6703603,0,-0.011082422744128628,0.03155026172917741,0.4638401630676245,61.22661443831747,3374.490636911665,3905.054750205936,-530.564113294271,97300.6155,86625.2194,68719.45564999999,101955.6471014825,92645.5838985175,0.09568349753106122,69.94620253164551,64.32707781375721
