open_time,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,bb_high,bb_low,volatility,pct_change_1d,pct_change_7d
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,57.88074902180535,2131.9883964950277,2321.9746203753125,-189.9862238802848,68399.8125,61109.191199999994,42884.60734999999,74256.80121362324,62542.82378637675,0.04142520371717769,-0.01314004119772949,0.09489371227074028
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,57.24383448130793,2070.918368800805,2271.763370060411,-200.84500125960585,68431.1275,61558.17939999999,43103.317749999995,74306.34244438374,62555.91255561626,0.04140520003349839,-0.0038419173280550556,0.08739129748534169
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,60.2258444588454,2134.9107018745417,2244.392836423237,-109.48213454869529,68391.22300000001,62028.7578,43328.607800000005,74176.97496347365,62605.471036526375,0.04049015711407187,0.024400356528065048,0.06055677139663307
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,56.17463554904084,2030.6724363126705,2201.648756401124,-170.97632008845358,68301.1125,62455.754,43544.243149999995,73947.84305626972,62654.38194373029,0.04077755577448828,-0.022870507453632394,-0.003294361291590997
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,47.36462401734839,1591.9519440768636,2079.709393936272,-487.75744985940855,67920.69149999999,62766.6884,43738.5631,73246.4292212407,62594.95377875928,0.042468021921218034,-0.0600979471584987,-0.06463979539349607
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,48.40408823740858,1269.9125619083497,1917.7500275306877,-647.837465622338,67649.40849999999,63091.962199999994,43935.58114999999,72790.3857257428,62508.43127425718,0.042321698064024645,0.007626941162614864,-0.05047805534447325
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,53.41364662524041,1204.5159797317756,1775.1032179709055,-570.5872382391299,67598.80549999999,63425.8146,44145.38255,72685.56813846606,62512.04286153392,0.042911850840362996,0.03827144435510177,-0.032393198136212664
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,51.97735565532921,1086.3311249811086,1637.3487993729464,-551.0176743918378,67724.80500000001,63744.627,44350.67309999999,72701.26647908485,62748.34352091517,0.04058041920724842,-0.009741444423889245,-0.029060906329428482
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,54.118933355497894,1067.1416105755343,1523.3073616134639,-456.16575103792957,67749.93100000001,64080.06480000001,44559.1018,72744.6840353153,62755.17796468473,0.03934711623152666,0.01585623959202964,-0.00986143291285202
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,55.05113966403457,1076.991288912177,1434.0441470732064,-357.05285816102946,67837.451,64434.419799999996,44770.27875,72880.43799419612,62794.46400580388,0.039251778775245216,0.006740449372967916,-0.026930692069206952
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,59.376219972204545,1252.688657535895,1397.7730491657442,-145.08439162984928,68321.58099999999,64824.066399999996,44995.53835,72837.5089691987,63805.65303080129,0.034142618198172846,0.03257781566683815,0.028287231262688506
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,53.32607225290022,1178.711511499947,1353.9607416325848,-175.24923013263788,68386.85549999999,65171.491799999996,45208.36765,72910.81503316274,63862.89596683724,0.02851561268919723,-0.034543423624685876,0.05624481489747257
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,56.21049122401924,1225.7875194603985,1328.3260971981476,-102.53857773774916,68643.34599999999,65538.937,45428.64325,73064.3242104248,64222.367789575175,0.027544532097110736,0.02147745350417951,0.07076361272514053
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,54.67934075499724,1198.855759093669,1302.432029577252,-103.57627048358313,68953.8255,65902.0738,45647.4325,72805.16773443905,65102.483265560964,0.02681257642182428,-0.008846672031632585,0.022170959232295395
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,48.14747596530585,933.5750265089882,1228.6606289635993,-295.08560245461103,69110.151,66218.6358,45851.491050000004,72347.79393822387,65872.50806177613,0.028744591696159425,-0.04127789769567636,-0.010381798338027437
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,42.156795286324034,460.4616887117736,1075.0208409132342,-614.5591522014606,68945.87700000001,66482.243,46040.00525,72822.78816201017,65068.965837989854,0.028556690197638724,-0.047559229828960214,-0.07215934161634929
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,46.0885500151536,223.13184640668624,904.6430420119246,-681.5111956052384,68734.96849999999,66764.1154,46236.4495,72838.01242954376,64631.92457045622,0.02771449808504752,0.027177838359652595,-0.05332366210743633
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,42.11080842977513,-144.19018783698266,694.8763960421433,-839.0665838791259,68406.568,66997.93819999999,46418.4425,73069.11704931402,63744.01895068598,0.028560099534543606,-0.034142357265650736,-0.11449329796146335
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,42.993322616643994,-400.5480187932699,475.7915130750606,-876.3395318683305,68122.738,67184.2766,46602.87465,73167.26322479361,63078.212775206375,0.028644082446112683,0.005887733504845949,-0.07741026234344717
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,38.71096734950794,-797.5416696132306,221.1248765374024,-1018.666546150633,67647.5765,67269.0772,46774.4487,73348.72440793276,61946.42859206723,0.02917173202366417,-0.03944013635268473,-0.1324305107609851
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,43.95063976325061,-924.5707502315636,-8.01424881639079,-916.5565014151728,67328.55350000001,67289.8368,46951.83625,73212.06185259426,61445.04514740576,0.030624862773137217,0.03578335689015377,-0.0933652619202604
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,44.75766800972012,-985.8034401720652,-203.5720870875257,-782.2313530845395,67040.345,67343.5774,47133.45375,73018.00596645965,61062.68403354035,0.030703517014128778,0.005481795516879773,-0.049146022469579775
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,47.38974500464997,-932.9930013485573,-349.456269939732,-583.5367314088253,66723.374,67394.6312,47321.024399999995,72434.53767478043,61012.210325219574,0.03040995106926998,0.017590332258871744,0.01589499864762356
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,47.3910916129474,-880.9402301751688,-455.7530619868194,-425.18716818834946,66487.9415,67453.7086,47506.83729999999,72084.20340616973,60891.67959383027,0.030099483821406817,8.623266280816111e-06,-0.010975781367077109
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,51.84314676390418,-680.2934125302127,-500.6611320954981,-179.63228043471457,66555.70800000001,67527.8156,47703.88195,72133.52523755266,60977.890762447365,0.027707654870380235,0.028921107802987844,0.05360029227377683
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,50.8431885727801,-547.6720777652954,-510.0633212294576,-37.60875653583781,66578.244,67491.1814,47896.296500000004,72149.94353378424,61006.544466215775,0.02771466788839222,-0.0060659102786441155,0.041079647907095174
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,45.851276726349376,-606.99380035387,-529.4494170543401,-77.54438329952995,66368.334,67502.493,48077.9611,71952.76782121156,60783.90017878845,0.027149773471324773,-0.031987382178456425,0.04915713582355097
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,46.408085704207444,-629.9012035175183,-549.5397743469757,-80.36142917054258,66202.22,67470.979,48260.867549999995,71801.60159499382,60602.83840500619,0.02713045846505704,0.003247026462604552,0.01620070433186771
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,44.68171430120732,-698.7706367253122,-579.3859468226431,-119.38468990266915,65945.9205,67409.9158,48441.767,71497.69098072905,60394.150019270935,0.026859644985367213,-0.0112922286061935,-0.0007521387771257659
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,43.93728527393745,-769.3371654581933,-617.3761905497531,-151.96097490844022,65651.0,67316.6716,48622.126299999996,71071.01058611841,60230.989413881594,0.026751562724650457,-0.004830326982856015,-0.02276865670607542
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,43.07576045584343,-843.2474980499464,-662.5504520497918,-180.69704600015461,65225.931000000004,67212.7786,48803.341799999995,70001.97304624203,60449.88895375799,0.02532131626559674,-0.0054104835682718955,-0.02806433209143966
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,45.57721045562342,-831.9247387067444,-696.4253093811824,-135.499429325562,64961.931000000004,67110.981,48988.873649999994,69414.82757408205,60509.034425917955,0.02468472314561261,0.01184087991784355,-0.044198594059323026
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,37.91015987901547,-1068.3650299483124,-770.8132534946085,-297.55177645370395,64463.977,66882.859,49157.92364999999,68475.12480020878,60452.82919979122,0.02599258531858568,-0.05001096044843889,-0.08645767458668352
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,33.523508994589804,-1425.4717535142408,-901.7449534985351,-523.7268000157057,63881.914000000004,66621.1182,49315.4861,67885.70981712802,59878.11818287198,0.026890474717602593,-0.03802462420886077,-0.09215519962096497
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,35.93087560447633,-1633.5188816241352,-1048.0997391236551,-585.4191425004801,63479.1185,66340.8822,49475.0184,67714.42998122625,59243.80701877375,0.02611888093763643,0.011918793070569533,-0.08430806126173163
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,47.235124252028804,-1473.0621428883023,-1133.0922198765847,-339.9699230117176,63426.9935,66170.74359999999,49646.92454999999,67664.75567773094,59189.23132226905,0.028666414194062954,0.06470302287768459,-0.013925040940090838
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,49.75833426949899,-1249.9889470936905,-1156.471565320006,-93.51738177368452,63338.503500000006,66058.58739999999,49824.405199999994,67458.17001906765,59218.83698093236,0.028207016272950903,0.016062304624168355,0.00677665588120635
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,50.06376388975869,-1051.4021532706392,-1135.4576829101327,84.05552963949344,63368.10400000001,66032.8148,50002.86519999999,67498.18135606634,59238.02664393366,0.027107200249624607,0.0018775421789631874,0.014153984988898527
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,47.85227911392831,-951.38421334351,-1098.6429889968083,147.25877565329824,63336.693999999996,65928.249,50175.122599999995,67462.90943264672,59210.478567353275,0.027255474698735696,-0.013228925826407556,-0.010973131243541157
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,45.6638296330703,-930.2349531345826,-1064.9613818243631,134.7264286897805,63388.429500000006,65822.2908,50338.337799999994,67435.24939359237,59341.60960640764,0.025869127666798917,-0.013506014942723965,0.027031909282700495
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,42.89276243352134,-992.3329976645182,-1050.4357049923942,58.10270732787603,63274.577000000005,65807.4034,50494.753950000006,67432.40385019951,59116.7501498005,0.024854003299283566,-0.01795879707433945,0.04845474948415118
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,48.545014911454416,-879.6269869952157,-1016.2739613929585,136.64697439774284,63237.377,65712.0734,50660.1617,67388.39739207711,59086.3566079229,0.02585085167579606,0.030738468090238502,0.06795392055720395
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,43.003494537364844,-962.7036226589116,-1005.5598936461491,42.85627098723751,63030.346999999994,65618.0478,50798.8117,67233.62057957104,58827.07342042895,0.02667009779239877,-0.03605320162773862,-0.0331099467081285
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,43.083493854448385,-1014.7470993451861,-1007.3973347859566,-7.349764559229584,62824.589,65558.6348,50933.328,67036.44936119337,58612.72863880662,0.026672710788170552,0.0004276316492815013,-0.04798798097540791
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,45.18054951237647,-991.4678050185321,-1004.2114288324717,12.743623813939621,62557.822499999995,65508.51440000001,51068.2677,66381.82252920908,58733.82247079091,0.025828685862674682,0.010817744191257805,-0.039492751359120226
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,49.60543872995575,-845.7749356170971,-972.5241301893968,126.74919457229976,62384.1265,65423.116200000004,51212.2098,65783.7585681343,58984.4944318657,0.02654032507956391,0.02368242529478004,-0.0035638300146013657
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,45.87384361858391,-830.6862779878575,-944.1565597490891,113.4702817612316,62248.52150000001,65257.065800000004,51350.637149999995,65548.20596874048,58948.837031259536,0.026028433768533674,-0.021649003306001613,-0.011788885878949995
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,57.555285278927435,-440.13241485397157,-843.3517307700656,403.21931591609405,62333.929500000006,65181.4358,51511.26465,65936.63981198668,58731.21918801333,0.031218740195841834,0.0751737363767182,0.08192877522162245
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,54.87894992525799,-206.60899029205757,-716.0031826744641,509.3941923824066,62407.1895,65096.74019999999,51664.81125,66179.33394966455,58635.04505033545,0.031302131356473445,-0.014670613912531216,0.03426450926459235
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,58.68888328436917,121.40097470992623,-548.5223511975861,669.9233259075123,62585.2905,65021.608199999995,51827.55760000001,66844.71124971879,58325.86975028121,0.031780760596011835,0.027420621471134998,0.10236860236325707
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,58.36606892459531,368.32614985723194,-365.15265098662246,733.4788008438544,62775.11949999999,64962.9014,51988.93474999999,67432.50719168886,58117.731808311124,0.03173796313220505,-0.0016232991167343114,0.10010868709247478
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,56.397286443723615,506.4395360853814,-190.8342135722217,697.273749657603,62895.52,64896.738,52143.197649999995,67778.5229574265,58012.5170425735,0.03179943254651524,-0.009582127827459264,0.07790678516472327
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,66.27923148730012,1021.5064963942132,51.633928421065264,969.8725679731479,63434.251000000004,64900.070199999995,52325.7228,69460.71327273612,57407.78872726389,0.033551035882221365,0.07804884599558704,0.13515298995489022
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,62.453379405270304,1309.8413912641627,303.27542098968473,1006.5659702744779,64023.419499999996,64910.041,52502.880600000004,70252.86937039261,57793.96962960738,0.03236778585168841,-0.018171328468722492,0.1391880377066359
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,59.6494867851735,1442.5039853501512,531.121133861778,911.3828514883731,64528.72000000001,64984.0936,52673.40335,70705.23503329471,58352.20496670531,0.03279109010325529,-0.013994914206095221,0.04471041363008155
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,56.32888426225662,1434.5183370089653,711.8005744912156,722.7177625177497,64783.102,65024.221,52838.1922,71085.1783433157,58481.025656684295,0.03042553400837078,-0.017305602037514634,0.0419166275390237
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,57.56240062210091,1458.2089163768687,861.0822428683463,597.1266735085225,65015.9995,65025.465,53005.7117,71510.48115739918,58521.51784260082,0.03031910092764253,0.008538222574340226,0.022767814514203844
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,59.148156897521694,1519.2297530169599,992.711744898069,526.5180081188909,65279.928,65054.863999999994,53175.16895000001,72014.35051262418,58545.50548737583,0.03035267968129764,0.010803502670095222,0.03549821266319175
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,56.73462621042531,1487.271379979793,1091.623671914414,395.647708065379,65547.052,65047.09739999999,53339.5837,72348.24792241094,58745.85607758905,0.030296710681945893,-0.011298795781301996,0.03370340801771321
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,58.87832751303107,1519.3729238397937,1177.17352229949,342.1994015403036,65903.2695,65048.618200000004,53503.2604,72735.62969417991,59070.90930582008,0.030053947403785666,0.01355702215532939,-0.02813555070904683
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,55.56459654449316,1444.402305224823,1230.6192788845567,213.78302634026636,66263.5375,64984.18600000001,53658.7442,72818.6750064258,59708.39999357422,0.029935802285084436,-0.014949501292044975,-0.024946420685079573
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,53.24540881828783,1309.6966375894408,1246.4347506255335,63.26188696390727,66492.458,64954.3144,53811.3563,72904.27452357419,60080.64147642581,0.029570284511890036,-0.010906250863507161,-0.02189206296331958
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,55.13702088776019,1245.0532041133993,1246.1584413231067,-1.1052372097074112,66870.067,64908.7362,53967.796500000004,72765.14157652903,60974.992423470954,0.028050733056052685,0.01034331070492378,0.005627805939857122
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,52.482968005549935,1115.4303066137945,1220.0128143812442,-104.58250776744967,67205.768,64859.411799999994,54123.1819,72410.06574181867,62001.47025818132,0.028318587164137966,-0.011881992919902995,-0.014733481361558387
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,53.161133020807135,1019.2579475287639,1179.861841010748,-160.6038934819842,67519.911,64872.418399999995,54284.260200000004,72014.92886354525,63024.89313645474,0.02829560579117744,0.0033586018124664996,-0.021990293917339754
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,53.15673892743424,932.1964360230631,1130.3287600132112,-198.13232399014805,67761.1885,64949.2408,54433.79734999999,71734.78025472845,63787.596745271556,0.027977286787876664,-1.8002902599123516e-05,-0.010831487919527705
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,56.47316127871017,936.6661186209094,1091.596231734751,-154.93011311384157,68122.809,65012.202000000005,54597.029299999995,70922.57463723302,65323.04336276698,0.027406369425435867,0.015410024226145236,-0.00902307333484742
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,61.34934549476751,1067.3351164554479,1086.7440086788904,-19.408892223442535,68339.376,65154.559,54766.6489,71182.45698213378,65496.29501786623,0.02261492755661862,0.025111793506457758,0.031279245023164925
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,62.82906446250678,1203.0305977622047,1110.0013264955533,93.02927126665145,68633.01550000001,65300.851200000005,54939.348399999995,71343.01537208371,65923.0156279163,0.02222650163258558,0.00808303741651284,0.051078438879200494
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,61.45613040203288,1270.9901845665154,1142.1990981097456,128.7910864567698,68821.76849999999,65491.285,55106.54439999999,71582.59303372278,66060.9439662772,0.02163300058022492,-0.004344658828823844,0.035798278240471326
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,55.36826179304009,1194.6028501873661,1152.6798485252698,41.92300166209634,68943.7885,65608.9954,55266.078499999996,71569.16297032715,66318.41402967284,0.022240584518497714,-0.020388123797123736,0.026881695753376622
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,55.1841608611121,1117.5406041616807,1145.651999652552,-28.111395490871246,69095.611,65718.8444,55433.922549999996,71419.77471484251,66771.4472851575,0.022084469899060606,-0.0006508486697541782,0.022778246295939608
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,56.353323017332926,1071.3661310172029,1130.7948259254822,-59.42869490827934,69005.687,65812.99539999999,55595.121549999996,71085.3505943918,66926.02340560821,0.013163366461067149,0.004871991904252138,0.027779716649871
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,55.850820222120156,1014.353696148828,1107.5065999701515,-93.15290382132343,68975.26999999999,65904.9724,55756.350150000006,71004.37492360413,66946.16507639585,0.012545120984540645,-0.0015526617078359672,0.010610391818619114
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,46.63369600906985,780.5727435180597,1042.119828679733,-261.5470851616733,68882.651,65914.8708,55904.3535,71033.79833154906,66731.50366845094,0.01412275166420865,-0.032006902502156986,-0.045700293629631905
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,50.395551935956526,664.2791453769314,966.5516920191727,-302.2725466422413,68897.368,65951.87060000001,56056.770099999994,71027.25123695422,66767.48476304578,0.013990744644865497,0.014109198885703833,-0.03999564043426895
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,45.02922967640494,446.6572192506719,862.5727974654726,-415.9155782148007,68808.519,66001.539,56203.398,71128.70673191108,66488.33126808892,0.014682389002720203,-0.021841383722223218,-0.05686586799316262
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,42.638456748459745,212.9101578212576,732.6402695366297,-519.7301117153721,68646.19,66032.452,56347.404449999995,71246.17418829705,66046.20581170295,0.014549781262222857,-0.010917884336799966,-0.04774827122827863
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,43.45562136850745,42.04747256664268,594.5217101426324,-552.4742375759897,68532.21900000001,66081.6168,56489.451349999996,71338.1786281256,65726.25937187442,0.014431521276458375,0.0027899586321176173,-0.04446962262261722
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,45.49165059030786,-56.511126679193694,464.3151427782672,-520.826269457461,68394.24100000001,66145.9146,56633.5625,71279.06373226464,65509.418267735375,0.014133410601422048,0.006773846508098869,-0.04266115362161871
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,44.8231636563477,-146.8492756418418,342.0822590942454,-488.9315347360872,68299.538,66213.6288,56777.46435,71299.65080429567,65299.42519570433,0.013800467267223712,-0.002587703951910103,-0.043653580672993963
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,39.95309788959039,-321.97142339727725,209.2715225959409,-531.2429459932182,68175.683,66239.81520000001,56909.92835000001,71463.19146014408,64888.17453985593,0.014273766164942992,-0.019983811580388866,-0.03177514891351374
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,39.25853613318826,-471.5363947339065,73.10993912997142,-544.6463338638779,68006.793,66325.8626,57037.548449999995,71575.695912616,64437.89008738401,0.013987119489147298,-0.0030832222994838787,-0.04818968243725574
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,38.88043714778443,-591.6699033909827,-59.8460293742194,-531.8238740167633,67873.292,66455.963,57162.0371,71692.99189266421,64053.59210733579,0.0138095357403057,-0.0016064796011104887,-0.02849983848264437
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,36.26288734644929,-736.9977531548939,-195.2763741303543,-541.7213790245396,67692.1275,66557.622,57272.7994,71844.08356242046,63540.17143757954,0.013899796972234023,-0.011198244365383747,-0.028775214822726602
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,37.00758171971107,-833.0107664667448,-322.8232525976324,-510.1875138691124,67516.94649999999,66585.22200000001,57373.74285,71929.20740598527,63104.68559401471,0.013924622037786757,0.0018466390078755168,-0.029688841242219155
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,33.28765606357571,-982.6618650276796,-454.79097508364185,-527.8708899440378,67236.952,66571.58140000001,57470.979450000006,71983.53532642957,62490.36867357045,0.013575179191157298,-0.016370480786393027,-0.05199494217410017
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,25.603378762099027,-1321.3834737004727,-628.1094748070082,-693.2739988934645,66724.725,66497.2074,57556.08024999999,72104.70971915443,61344.74028084557,0.014788187856498278,-0.04614316624851034,-0.09339286629908161
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,34.10010536110026,-1451.033127518749,-792.6942053493564,-658.3389221693927,66259.6255,66470.02380000001,57644.25535,71651.75837149475,60867.49262850524,0.016168564922945116,0.025089189014368074,-0.05169610214418585
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,31.676491829471516,-1611.1416240713152,-956.3836890937482,-654.757934977567,65762.922,66441.082,57730.012299999995,71220.70220405911,60305.14179594091,0.016262268559510504,-0.015225380185519222,-0.06324616922026338
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,36.053280196684725,-1651.0955558538553,-1095.3260624457698,-555.7694934080855,65380.465500000006,66451.3508,57819.5971,70849.63055342219,59911.30044657782,0.01662009020835183,0.013825353458531753,-0.048767080124414997
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,32.63252607832115,-1765.5815644486793,-1229.3771628463517,-536.2044016023276,64936.3345,66398.4274,57915.4693,70498.66184703511,59374.00715296489,0.016903126728406593,-0.020721165868020086,-0.05792818484037998
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,35.51244501386661,-1790.578163040649,-1341.6173628852112,-448.96080015543794,64503.2615,66402.1612,58012.94075,69876.25029043747,59130.27270956253,0.01708806989288053,0.009248055201046546,-0.0509683715153012
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,43.78098672250404,-1647.337456375768,-1402.7613815833226,-244.5760747924453,64164.862,66441.0816,58112.455649999996,69057.37168967255,59272.35231032745,0.01885466296547314,0.029274097229099905,-0.006929282245011548
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,44.332006094810644,-1506.129524300719,-1423.435010126802,-82.69451417391701,63944.1495,66469.4016,58211.8443,68642.87899964296,59245.42000035705,0.01778875893954471,0.002038806786655245,0.0432334936054255
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,41.70248298873625,-1439.3200102897754,-1426.6120101593967,-12.70800013037865,63637.7235,66453.3094,58312.82015,67953.33831767859,59322.108682321414,0.01740636484365125,-0.01215453293394797,0.005330549569532161
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,35.91960631815053,-1524.285889508661,-1446.1467860292496,-78.13910347941146,63309.50199999999,66425.9312,58402.4729,67619.88650531041,58999.11749468958,0.017996624861086972,-0.031011111688702075,-0.010784689194888508
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,28.855870303791647,-1825.4495169364673,-1522.0073322106932,-303.44218472577404,62859.80299999999,66242.8014,58480.8497,67770.1248750302,57949.481124969774,0.020881103911405217,-0.05246046327616427,-0.07546145485230316
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,28.063287582735384,-2074.202677833615,-1632.4464013352776,-441.75627649833723,62379.829999999994,66070.673,58550.70465,67735.72228386423,57023.93771613576,0.020751448631469556,-0.007383346646214428,-0.06286920068630608
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,35.33503403595782,-2117.7148958831312,-1729.5001002448485,-388.2147956382828,61957.493,65894.79560000001,58630.47535,67222.77546685404,56692.21053314596,0.022051330014892328,0.02827784241902398,-0.04519921399230131
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,30.42783575601051,-2316.9170622081656,-1846.983492637512,-469.9335695706536,61425.166999999994,65673.64779999999,58691.41975000001,66892.90846918458,55957.42553081541,0.02330803465878675,-0.040740420809639244,-0.11014781906776605
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,33.993268590333855,-2378.234006625702,-1953.23359543515,-425.0004111905521,61002.132,65482.46,58755.68385,66552.40077115883,55451.86322884117,0.023720636199989244,0.015339126256471713,-0.09833658161153913
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,39.22124445472065,-2292.6459259656403,-2021.1160615412482,-271.52986442439214,60655.9135,65214.5276,58826.088650000005,66033.02203121713,55278.80496878287,0.024660563119659678,0.023545604290392763,-0.06575101145931628
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,38.42564880912597,-2225.3208379731004,-2061.9570168276186,-163.36382114548178,60298.70650000001,64966.0778,58896.2071,65453.14876530168,55144.264234698334,0.024645017411988095,-0.005583979328165345,-0.04123548504216512
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,37.451508971982896,-2178.0023121900886,-2085.1660759001124,-92.83623628997611,59958.523,64729.5432,58967.94905,64948.48443677297,54968.561563227035,0.02461098240256417,-0.0066860860429079905,0.005081155989280273
